stock_code,risk_adjusted_return_score,momentun_score,price_volume_factor
sh601216,0.5548719176442423,0.9298630062051769,1.4847349238494192
sh601218,0.5547043332535312,0.9297787451374737,1.4844830783910048
sh601222,0.5545367488628201,0.9296944662483246,1.4842312151111448
sh601225,0.5543691644721092,0.9296101695285728,1.483979334000682
sh601226,0.5542015800813981,0.9295258549690543,1.4837274350504523
sh601228,0.5540339956906871,0.9294415225605971,1.4834755182512842
sh601229,0.5538664112999759,0.9293571722940221,1.4832235835939982
sh601231,0.553698826909265,0.9292728041601429,1.4829716310694079
sh601233,0.5535312425185539,0.9291884181497648,1.4827196606683186
sh601236,0.5533636581278429,0.9291040142536866,1.4824676723815295
sh601238,0.5531960737371319,0.9290195924626987,1.4822156661998305
sh601258,0.5530284893464209,0.9289351527675844,1.4819636421140054
sh601288,0.5528609049557098,0.9288506951591194,1.4817116001148292
sh601298,0.5526933205649988,0.9287662196280719,1.4814595401930708
sh601311,0.5525257361742878,0.9286817261652025,1.4812074623394902
sh601318,0.5523581517835767,0.928597214761264,1.4809553665448407
sh601319,0.5521905673928656,0.928512685407002,1.4807032527998678
sh601326,0.5520229830021546,0.9284281380931544,1.4804511210953089
sh601328,0.5518553986114436,0.9283435728104513,1.480198971421895
sh601330,0.5516878142207325,0.9282589895496154,1.479946803770348
sh601333,0.5515202298300215,0.9281743883013618,1.4796946181313833
sh601336,0.5513526454393105,0.9280897690563978,1.4794424144957083
sh601339,0.5511850610485994,0.9280051318054234,1.479190192854023
sh601360,0.5510174766578884,0.9279204765391307,1.478937953197019
sh601366,0.5508498922671774,0.927835803248204,1.4786856955153813
sh601368,0.5506823078764663,0.9277511119233204,1.4784334197997868
sh601369,0.5505147234857553,0.9276664025551491,1.4781811260409043
sh601375,0.5503471390950442,0.9275816751343514,1.4779288142293956
sh601377,0.5501795547043332,0.9274969296515815,1.4776764843559147
sh601388,0.5500119703136221,0.9274121660974853,1.4774241364111074
sh601390,0.5498443859229112,0.9273273844627016,1.4771717703856129
sh601398,0.5496768015322001,0.9272425847378606,1.4769193862700607
sh601399,0.5495092171414891,0.927157766913586,1.476666984055075
sh601456,0.549341632750778,0.9270729309804926,1.4764145637312707
sh601500,0.549174048360067,0.9269880769291884,1.4761621252892554
sh601512,0.5490064639693559,0.926903204750273,1.475909668719629
sh601515,0.548838879578645,0.9268183144343386,1.4756571940129835
sh601518,0.5486712951879339,0.9267334059719696,1.4754047011599036
sh601519,0.5485037107972228,0.9266484793537425,1.4751521901509652
sh601555,0.5483361264065119,0.9265635345702262,1.474899660976738
sh601566,0.5481685420158008,0.9264785716119818,1.4746471136277826
sh601567,0.5480009576250897,0.9263935904695624,1.474394548094652
sh601568,0.5478333732343788,0.9263085911335135,1.4741419643678921
sh601577,0.5476657888436677,0.9262235735943727,1.4738893624380403
sh601579,0.5474982044529566,0.9261385378426699,1.4736367422956265
sh601588,0.5473306200622456,0.9260534838689269,1.4733841039311726
sh601595,0.5471630356715346,0.925968411663658,1.4731314473351924
sh601598,0.5469954512808235,0.9258833212173695,1.472878772498193
sh601599,0.5468278668901124,0.9257982125205598,1.4726260794106723
sh601600,0.5466602824994015,0.9257130855637197,1.472373368063121
sh601601,0.5464926981086904,0.9256279403373315,1.472120638446022
sh601606,0.5463251137179793,0.9255427768318703,1.4718678905498495
sh601607,0.5461575293272684,0.925457595037803,1.4716151243650715
sh601608,0.5459899449365573,0.9253723949455888,1.471362339882146
sh601609,0.5458223605458462,0.9252871765456785,1.4711095370915248
sh601611,0.5456547761551352,0.9252019398285156,1.470856715983651
sh601615,0.5454871917644242,0.9251166847845352,1.4706038765489593
sh601616,0.5453196073737132,0.925031411404165,1.4703510187778783
sh601618,0.545152022983002,0.9249461196778239,1.470098142660826
sh601619,0.5449844385922911,0.9248608095959239,1.469845248188215
sh601628,0.54481685420158,0.9247754811488681,1.469592335350448
sh601633,0.544649269810869,0.9246901343270523,1.4693394041379213
sh601636,0.544481685420158,0.9246047691208639,1.4690864545410218
sh601658,0.544314101029447,0.9245193855206824,1.4688334865501294
sh601666,0.5441465166387359,0.9244339835168796,1.4685805001556154
sh601668,0.5439789322480248,0.9243485630998187,1.4683274953478436
sh601669,0.5438113478573139,0.9242631242598556,1.4680744721171695
sh601677,0.5436437634666028,0.9241776669873376,1.4678214304539403
sh601678,0.5434761790758917,0.9240921912726043,1.467568370348496
sh601686,0.5433085946851807,0.9240066971059872,1.4673152917911678
sh601688,0.5431410102944697,0.9239211844778095,1.467062194772279
sh601689,0.5429734259037586,0.9238356533783865,1.466809079282145
sh601696,0.5428058415130476,0.9237501037980257,1.4665559453110733
sh601698,0.5426382571223366,0.923664535727026,1.4663027928493626
sh601699,0.5424706727316255,0.9235789491556785,1.466049621887304
sh601700,0.5423030883409145,0.9234933440742664,1.4657964324151809
sh601702,0.5421355039502035,0.9234077204730645,1.465543224423268
sh601717,0.5419679195594924,0.9233220783423395,1.465289997901832
sh601718,0.5418003351687813,0.9232364176723499,1.4650367528411312
sh601727,0.5416327507780703,0.9231507384533464,1.4647834892314167
sh601766,0.5414651663873593,0.9230650406755713,1.4645302070629307
sh601777,0.5412975819966482,0.9229793243292587,1.464276906325907
sh601778,0.5411299976059373,0.9228935894046346,1.4640235870105718
sh601788,0.5409624132152262,0.9228078358919171,1.4637702491071432
sh601789,0.5407948288245152,0.9227220637813156,1.4635168926058308
sh601798,0.540627244433804,0.9226362730630316,1.4632635174968356
sh601799,0.5404596600430931,0.9225504637272586,1.4630101237703517
sh601800,0.5402920756523821,0.9224646357641815,1.4627567114165636
sh601801,0.5401244912616711,0.9223787891639772,1.4625032804256484
sh601808,0.53995690687096,0.9222929239168142,1.462249830787774
sh601811,0.5397893224802489,0.9222070400128529,1.4619963624931018
sh601816,0.539621738089538,0.9221211374422456,1.4617428755317836
sh601818,0.5394541536988269,0.922035216195136,1.4614893698939628
sh601827,0.5392865693081158,0.9219492762616596,1.4612358455697754
sh601828,0.5391189849174048,0.921863317631944,1.4609823025493487
sh601838,0.5389514005266938,0.9217773402961081,1.4607287408228018
sh601857,0.5387838161359827,0.9216913442442626,1.4604751603802453
sh601858,0.5386162317452717,0.92160532946651,1.4602215612117817
sh601860,0.5384486473545607,0.9215192959529444,1.459967943307505
sh601865,0.5382810629638496,0.9214332436936515,1.4597143066575011
sh601866,0.5381134785731385,0.9213471726787088,1.4594606512518473
sh601869,0.5379458941824276,0.9212610828981855,1.459206977080613
sh601872,0.5377783097917165,0.9211749743421423,1.4589532841338588
sh601877,0.5376107254010054,0.9210888470006318,1.4586995724016372
sh601878,0.5374431410102944,0.9210027008636975,1.458445841873992
sh601880,0.5372755566195834,0.9209165359213755,1.4581920925409588
sh601881,0.5371079722288723,0.9208303521636929,1.4579383243925652
sh601882,0.5369403878381613,0.9207441495806685,1.4576845374188299
sh601886,0.5367728034474503,0.9206579281623128,1.457430731609763
sh601888,0.5366052190567393,0.9205716878986278,1.457176906955367
sh601890,0.5364376346660281,0.920485428779607,1.4569230634456352
sh601898,0.5362700502753172,0.9203991507952357,1.4566692010705529
sh601899,0.5361024658846062,0.9203128539354904,1.4564153198200966
sh601900,0.5359348814938951,0.9202265381903395,1.4561614196842347
sh601901,0.535767297103184,0.9201402035497426,1.4559075006529265
sh601908,0.5355997127124731,0.920053850003651,1.4556535627161242
sh601916,0.535432128321762,0.9199674775420076,1.4553996058637697
sh601918,0.5352645439310509,0.9198810861547466,1.4551456300857977
sh601919,0.53509695954034,0.9197946758317938,1.4548916353721337
sh601928,0.5349293751496289,0.9197082465630664,1.4546376217126953
sh601929,0.5347617907589178,0.9196217983384731,1.4543835890973908
sh601933,0.5345942063682068,0.9195353311479142,1.454129537516121
sh601939,0.5344266219774958,0.9194488449812813,1.453875466958777
sh601949,0.5342590375867847,0.9193623398284574,1.4536213774152422
sh601952,0.5340914531960737,0.9192758156793172,1.453367268875391
sh601956,0.5339238688053627,0.9191892725237264,1.453113141329089
sh601958,0.5337562844146516,0.9191027103515425,1.452858994766194
sh601963,0.5335887000239405,0.919016129152614,1.4526048291765545
sh601965,0.5334211156332296,0.9189295289167814,1.452350644550011
sh601966,0.5332535312425185,0.9188429096338759,1.4520964408763946
sh601968,0.5330859468518074,0.9187562712937206,1.451842218145528
sh601969,0.5329183624610964,0.9186696138861296,1.451587976347226
sh601975,0.5327507780703854,0.9185829374009085,1.4513337154712938
sh601985,0.5325831936796743,0.9184962418278544,1.4510794355075287
sh601988,0.5324156092889634,0.9184095271567553,1.4508251364457188
sh601989,0.5322480248982523,0.918322793377391,1.4505708182756432
sh601990,0.5320804405075413,0.9182360404795323,1.4503164809870737
sh601991,0.5319128561168301,0.9181492684529414,1.4500621245697716
sh601992,0.5317452717261192,0.9180624772873719,1.449807749013491
sh601995,0.5315776873354082,0.9179756669725684,1.4495533543079766
sh601996,0.5314101029446971,0.917888837498267,1.4492989404429641
sh601997,0.5312425185539861,0.9178019888541951,1.449044507408181
sh601998,0.531074934163275,0.9177151210300711,1.4487900551933461
sh601999,0.530907349772564,0.9176282340156048,1.4485355837881688
sh603000,0.530739765381853,0.9175413278004972,1.4482810931823502
sh603001,0.5305721809911419,0.9174544023744408,1.4480265833655825
sh603002,0.5304045966004309,0.9173674577271187,1.4477720543275496
sh603003,0.5302370122097199,0.9172804938482056,1.4475175060579255
sh603005,0.5300694278190088,0.9171935107273675,1.4472629385463764
sh603006,0.5299018434282978,0.9171065083542612,1.447008351782559
sh603007,0.5297342590375868,0.9170194867185352,1.446753745756122
sh603008,0.5295666746468757,0.9169324458098284,1.446499120456704
sh603009,0.5293990902561646,0.9168453856177715,1.4462444758739361
sh603010,0.5292315058654536,0.9167583061319861,1.4459898119974397
sh603011,0.5290639214747426,0.9166712073420848,1.4457351288168274
sh603012,0.5288963370840315,0.9165840892376718,1.4454804263217031
sh603013,0.5287287526933205,0.9164969518083417,1.445225704501662
sh603015,0.5285611683026096,0.9164097950436808,1.4449709633462904
sh603016,0.5283935839118984,0.916322618933266,1.4447162028451643
sh603017,0.5282259995211874,0.9162354234666658,1.4444614229878532
sh603018,0.5280584151304764,0.9161482086334392,1.4442066237639155
sh603019,0.5278908307397654,0.9160609744231366,1.443951805162902
sh603020,0.5277232463490542,0.9159737208252994,1.4436969671743536
sh603021,0.5275556619583432,0.91588644782946,1.4434421097878034
sh603022,0.5273880775676323,0.9157991554251419,1.4431872329927742
sh603023,0.5272204931769212,0.9157118436018594,1.4429323367787807
sh603025,0.5270529087862101,0.915624512349118,1.4426774211353282
sh603026,0.5268853243954992,0.9155371616564141,1.4424224860519133
sh603027,0.5267177400047881,0.9154497915132351,1.4421675315180233
sh603028,0.526550155614077,0.9153624019090594,1.4419125575231364
sh603029,0.5263825712233661,0.9152749928333563,1.4416575640567224
sh603030,0.526214986832655,0.915187564275586,1.441402551108241
sh603031,0.5260474024419439,0.9151001162251998,1.4411475186671439
sh603032,0.5258798180512329,0.9150126486716399,1.4408924667228726
sh603033,0.5257122336605219,0.9149251616043391,1.440637395264861
sh603035,0.5255446492698108,0.9148376550127217,1.4403823042825326
sh603036,0.5253770648790997,0.9147501288862022,1.440127193765302
sh603037,0.5252094804883888,0.9146625832141866,1.4398720637025755
sh603038,0.5250418960976777,0.9145750179860713,1.4396169140837491
sh603039,0.5248743117069666,0.9144874331912439,1.4393617448982106
sh603040,0.5247067273162557,0.9143998288190827,1.4391065561353384
sh603041,0.5245391429255446,0.9143122048589567,1.4388513477845013
sh603042,0.5243715585348336,0.9142245613002261,1.4385961198350596
sh603043,0.5242039741441226,0.9141368981322414,1.438340872276364
sh603045,0.5240363897534116,0.9140492153443446,1.4380856050977562
sh603050,0.5238688053627004,0.9139615129258677,1.437830318288568
sh603053,0.5237012209719895,0.9138737908661342,1.4375750118381236
sh603055,0.5235336365812784,0.9137860491544578,1.4373196857357362
sh603056,0.5233660521905674,0.9136982877801435,1.437064339970711
sh603058,0.5231984677998562,0.9136105067324866,1.436808974532343
sh603059,0.5230308834091453,0.9135227060007733,1.4365535894099186
sh603060,0.5228632990184343,0.9134348855742807,1.436298184592715
sh603063,0.5226957146277232,0.9133470454422762,1.4360427600699994
sh603066,0.5225281302370122,0.9132591855940184,1.4357873158310306
sh603067,0.5223605458463012,0.9131713060187563,1.4355318518650575
sh603068,0.5221929614555901,0.9130834067057296,1.4352763681613196
sh603069,0.5220253770648791,0.9129954876441689,1.435020864709048
sh603076,0.521857792674168,0.9129075488232952,1.4347653414974633
sh603077,0.521690208283457,0.9128195902323202,1.4345097985157773
sh603078,0.521522623892746,0.9127316118604463,1.4342542357531922
sh603079,0.5213550395020349,0.9126436136968665,1.4339986531989015
sh603080,0.5211874551113239,0.9125555957307646,1.4337430508420885
sh603081,0.5210198707206128,0.9124675579513147,1.4334874286719277
sh603083,0.5208522863299018,0.9123795003476818,1.4332317866775837
sh603085,0.5206847019391908,0.9122914229090212,1.432976124848212
sh603086,0.5205171175484798,0.9122033256244789,1.4327204431729588
sh603087,0.5203495331577687,0.9121152084831916,1.4324647416409602
sh603088,0.5201819487670577,0.9120270714742863,1.432209020241344
sh603089,0.5200143643763466,0.9119389145868806,1.4319532789632272
sh603090,0.5198467799856357,0.911850737810083,1.4316975177957185
sh603093,0.5196791955949245,0.9117625411329919,1.4314417367279164
sh603095,0.5195116112042135,0.9116743245446967,1.43118593574891
sh603096,0.5193440268135024,0.9115860880342771,1.4309301148477795
sh603098,0.5191764424227915,0.9114978315908032,1.4306742740135947
sh603099,0.5190088580320804,0.9114095552033358,1.430418413235416
sh603100,0.5188412736413694,0.911321258860926,1.4301625325022953
sh603101,0.5186736892506583,0.9112329425526152,1.4299066318032736
sh603103,0.5185061048599473,0.9111446062674359,1.4296507111273833
sh603105,0.5183385204692362,0.9110562499944101,1.4293947704636465
sh603106,0.5181709360785253,0.910967873722551,1.4291388098010762
sh603108,0.5180033516878142,0.9108794774408615,1.4288828291286757
sh603109,0.5178357672971031,0.9107910611383355,1.4286268284354386
sh603110,0.5176681829063922,0.9107026248039571,1.4283708077103494
sh603111,0.5175005985156811,0.9106141684267007,1.428114766942382
sh603112,0.51733301412497,0.910525691995531,1.427858706120501
sh603113,0.517165429734259,0.9104371954994032,1.4276026252336622
sh603115,0.516997845343548,0.9103486789272627,1.4273465242708108
sh603116,0.5168302609528369,0.9102601422680453,1.4270904032208822
sh603117,0.5166626765621258,0.9101715855106771,1.426834262072803
sh603118,0.5164950921714149,0.9100830086440747,1.4265781008154894
sh603121,0.5163275077807039,0.9099944116571445,1.4263219194378483
sh603123,0.5161599233899927,0.9099057945387834,1.4260657179287761
sh603126,0.5159923389992818,0.909817157277879,1.4258094962771608
sh603127,0.5158247546085707,0.9097284998633086,1.4255532544718794
sh603128,0.5156571702178597,0.9096398222839399,1.4252969925017998
sh603129,0.5154895858271487,0.9095511245286307,1.4250407103557794
sh603131,0.5153220014364377,0.9094624065862297,1.4247844080226675
sh603133,0.5151544170457265,0.9093736684455748,1.4245280854913012
sh603136,0.5149868326550155,0.9092849100954946,1.42427174275051
sh603138,0.5148192482643045,0.9091961315248082,1.4240153797891126
sh603139,0.5146516638735935,0.9091073327223242,1.4237589965959176
sh603155,0.5144840794828823,0.9090185136768419,1.4235025931597243
sh603156,0.5143164950921714,0.9089296743771504,1.423246169469322
sh603157,0.5141489107014604,0.9088408148120293,1.4229897255134896
sh603158,0.5139813263107493,0.9087519349702479,1.4227332612809973
sh603159,0.5138137419200383,0.9086630348405658,1.422476776760604
sh603160,0.5136461575293273,0.9085741144117327,1.4222202719410602
sh603161,0.5134785731386162,0.9084851736724886,1.4219637468111048
sh603165,0.5133109887479052,0.9083962126115633,1.4217072013594685
sh603166,0.5131434043571941,0.9083072312176768,1.4214506355748708
sh603167,0.5129758199664831,0.9082182294795389,1.421194049446022
sh603168,0.512808235575772,0.9081292073858497,1.4209374429616217
sh603169,0.512640651185061,0.9080401649252994,1.4206808161103603
sh603177,0.51247306679435,0.9079511020865679,1.4204241688809178
sh603178,0.5123054824036389,0.9078620188583255,1.4201675012619646
sh603179,0.512137898012928,0.9077729152292322,1.41991081324216
sh603180,0.5119703136222169,0.907683791187938,1.4196541048101547
sh603181,0.5118027292315059,0.9075946467230829,1.4193973759545888
sh603183,0.5116351448407948,0.9075054818232969,1.4191406266640918
sh603185,0.5114675604500838,0.9074162964772001,1.418883856927284
sh603186,0.5112999760593727,0.9073270906734021,1.4186270667327747
sh603187,0.5111323916686618,0.9072378644005029,1.4183702560691647
sh603188,0.5109648072779506,0.907148617647092,1.4181134249250427
sh603189,0.5107972228872396,0.9070593504017491,1.4178565732889887
sh603192,0.5106296384965285,0.9069700626530435,1.417599701149572
sh603195,0.5104620541058176,0.9068807543895349,1.4173428084953525
sh603196,0.5102944697151065,0.9067914255997719,1.4170858953148784
sh603197,0.5101268853243955,0.906702076272294,1.4168289615966896
sh603198,0.5099593009336845,0.9066127063956301,1.4165720073293144
sh603199,0.5097917165429734,0.9065233159582986,1.4163150325012719
sh603200,0.5096241321522623,0.906433904948808,1.4160580371010703
sh603203,0.5094565477615514,0.9063444733556568,1.415801021117208
sh603208,0.5092889633708403,0.9062550211673331,1.4155439845381734
sh603212,0.5091213789801292,0.9061655483723144,1.4152869273524438
sh603214,0.5089537945894183,0.9060760549590687,1.415029849548487
sh603217,0.5087862101987072,0.9059865409160531,1.4147727511147603
sh603218,0.5086186258079961,0.9058970062317149,1.414515632039711
sh603220,0.5084510414172851,0.9058074508944907,1.4142584923117758
sh603221,0.5082834570265741,0.905717874892807,1.4140013319193812
sh603222,0.508115872635863,0.9056282782150801,1.4137441508509432
sh603223,0.507948288245152,0.9055386608497159,1.4134869490948678
sh603225,0.507780703854441,0.90544902278511,1.413229726639551
sh603226,0.50761311946373,0.9053593640096476,1.4129724834733777
sh603227,0.5074455350730188,0.9052696845117034,1.4127152195847223
sh603228,0.5072779506823079,0.9051799842796422,1.41245793496195
sh603229,0.5071103662915968,0.9050902633018177,1.4122006295934146
sh603232,0.5069427819008858,0.9050005215665742,1.41194330346746
sh603233,0.5067751975101747,0.9049107590622445,1.4116859565724194
sh603236,0.5066076131194638,0.9048209757771518,1.4114285888966156
sh603238,0.5064400287287526,0.9047311716996085,1.411171200428361
sh603239,0.5062724443380416,0.9046413468179166,1.4109137911559584
sh603256,0.5061048599473306,0.9045515011203678,1.4106563610676983
sh603258,0.5059372755566196,0.904461634595243,1.4103989101518626
sh603259,0.5057696911659085,0.9043717472308129,1.4101414383967215
sh603260,0.5056021067751975,0.9042818390153377,1.409883945790535
sh603266,0.5054345223844865,0.904191909937067,1.4096264323215535
sh603267,0.5052669379937754,0.9041019599842398,1.4093688979780152
sh603268,0.5050993536030643,0.9040119891450848,1.4091113427481492
sh603269,0.5049317692123534,0.90392199740782,1.4088537666201733
sh603277,0.5047641848216423,0.9038319847606529,1.408596169582295
sh603278,0.5045966004309312,0.9037419511917801,1.4083385516227114
sh603279,0.5044290160402202,0.9036518966893884,1.4080809127296086
sh603283,0.5042614316495092,0.903561821241653,1.4078232528911623
sh603286,0.5040938472587981,0.9034717248367393,1.4075655720955376
sh603288,0.5039262628680871,0.9033816074628018,1.407307870330889
sh603289,0.5037586784773761,0.9032914691079842,1.4070501475853603
sh603290,0.503591094086665,0.9032013097604197,1.4067924038470847
sh603297,0.5034235096959541,0.9031111294082309,1.4065346391041849
sh603298,0.503255925305243,0.9030209280395295,1.4062768533447725
sh603299,0.503088340914532,0.9029307056424167,1.4060190465569486
sh603300,0.5029207565238208,0.902840462204983,1.405761218728804
sh603301,0.5027531721331099,0.9027501977153083,1.405503369848418
sh603303,0.5025855877423988,0.9026599121614611,1.40524549990386
sh603305,0.5024180033516878,0.9025696055315002,1.404987608883188
sh603306,0.5022504189609767,0.9024792778134729,1.4047296967744496
sh603308,0.5020828345702657,0.9023889289954159,1.4044717635656816
sh603309,0.5019152501795546,0.9022985590653552,1.4042138092449097
sh603311,0.5017476657888437,0.9022081680113059,1.4039558338001497
sh603313,0.5015800813981326,0.9021177558212724,1.403697837219405
sh603315,0.5014124970074216,0.9020273224832482,1.4034398194906699
sh603316,0.5012449126167106,0.9019368679852161,1.4031817806019267
sh603317,0.5010773282259995,0.9018463923151477,1.4029237205411471
sh603318,0.5009097438352884,0.9017558954610042,1.4026656392962926
sh603319,0.5007421594445775,0.9016653774107356,1.402407536855313
sh603320,0.5005745750538664,0.9015748381522812,1.4021494132061476
sh603321,0.5004069906631553,0.9014842776735692,1.4018912683367244
sh603322,0.5002394062724443,0.9013936959625171,1.4016331022349613
sh603323,0.5000718218817333,0.9013030930070312,1.4013749148887644
sh603326,0.4999042374910222,0.9012124687950072,1.4011167062860292
sh603327,0.4997366531003112,0.9011218233143294,1.4008584764146406
sh603328,0.49956906870960016,0.9010311565528717,1.4006002252624719
sh603329,0.4994014843188891,0.9009404684984966,1.4003419528173857
sh603330,0.4992338999281781,0.9008497591390556,1.4000836590672336
sh603331,0.499066315537467,0.9007590284623894,1.3998253439998565
sh603332,0.49889873114675604,0.9006682764563276,1.3995670076030837
sh603333,0.49873114675604496,0.9005775031086887,1.3993086498647336
sh603335,0.498563562365334,0.9004867084072801,1.399050270772614
sh603336,0.4983959779746229,0.9003958923398981,1.398791870314521
sh603337,0.4982283935839119,0.9003050548943283,1.3985334484782403
sh603338,0.4980608091932008,0.9002141960583449,1.3982750052515456
sh603339,0.4978932248024898,0.9001233158197108,1.3980165406222007
sh603345,0.4977256404117787,0.9000324141661783,1.3977580545779569
sh603348,0.49755805602106773,0.899941491085488,1.3974995471065559
sh603351,0.4973904716303567,0.8998505465653699,1.3972410181957267
sh603353,0.49722288723964564,0.8997595805935422,1.396982467833188
sh603355,0.4970553028489346,0.8996685931577125,1.3967238960066473
sh603356,0.4968877184582236,0.8995775842455771,1.3964653027038008
sh603357,0.49672013406751253,0.8994865538448208,1.3962066879123334
sh603358,0.4965525496768015,0.8993955019431173,1.3959480516199188
sh603359,0.49638496528609044,0.8993044285281293,1.3956893938142199
sh603360,0.4962173808953794,0.899213333587508,1.3954307144828875
sh603363,0.4960497965046684,0.8991222171088935,1.395172013613562
sh603365,0.49588221211395733,0.8990310790799143,1.3949132911938715
sh603366,0.4957146277232463,0.8989399194881882,1.3946545472114344
sh603367,0.49554704333253524,0.8988487383213211,1.3943957816538564
sh603368,0.4953794589418242,0.898757535566908,1.3941369945087323
sh603369,0.4952118745511132,0.8986663112125322,1.3938781857636453
sh603377,0.49504429016040224,0.898575065245766,1.3936193554061682
sh603378,0.4948767057696911,0.8984837976541701,1.3933605034238612
sh603379,0.49470912137898015,0.8983925084252941,1.3931016298042742
sh603380,0.494541536988269,0.8983011975466757,1.3928427345349448
sh603383,0.49437395259755806,0.8982098650058419,1.3925838176034
sh603385,0.49420636820684694,0.8981185107903077,1.3923248789971545
sh603386,0.494038783816136,0.8980271348875769,1.3920659187037128
sh603387,0.49387119942542484,0.8979357372851418,1.3918069367105665
sh603388,0.4937036150347139,0.8978443179704834,1.3915479330051972
sh603389,0.4935360306440028,0.8977528769310708,1.3912889075750736
sh603390,0.49336844625329185,0.8976614141543623,1.391029860407654
sh603392,0.4932008618625807,0.897569929627804,1.3907707914903846
sh603393,0.49303327747186976,0.897478423338831,1.3905117008107006
sh603396,0.4928656930811587,0.8973868952748664,1.390252588356025
sh603398,0.49269810869044767,0.8972953454233222,1.38999345411377
sh603399,0.49253052429973665,0.8972037737715985,1.3897342980713352
sh603408,0.4923629399090256,0.8971121803070842,1.3894751202161097
sh603416,0.49219535551831456,0.8970205650171561,1.3892159205354706
sh603421,0.4920277711276035,0.8969289278891798,1.3889566990167832
sh603429,0.49186018673689247,0.8968372689105091,1.3886974556474017
sh603439,0.49169260234618145,0.8967455880684863,1.3884381904146677
sh603444,0.4915250179554704,0.8966538853504418,1.3881789033059122
sh603456,0.49135743356475936,0.8965621607436945,1.387919594308454
sh603458,0.4911898491740483,0.896470414235552,1.3876602634096002
sh603466,0.49102226478333727,0.8963786458133093,1.3874009105966465
sh603477,0.4908546803926263,0.8962868554642506,1.3871415358568768
sh603486,0.4906870960019152,0.8961950431756477,1.3868821391775628
sh603488,0.4905195116112042,0.8961032089347611,1.3866227205459654
sh603489,0.4903519272204931,0.8960113527288395,1.3863632799493326
sh603496,0.4901843428297821,0.8959194745451196,1.3861038173749016
sh603499,0.49001675843907105,0.8958275743708263,1.3858443328098973
sh603500,0.4898491740483601,0.8957356521931732,1.3855848262415333
sh603501,0.48968158965764896,0.8956437079993614,1.3853252976570105
sh603505,0.489514005266938,0.8955517417765809,1.385065747043519
sh603506,0.4893464208762269,0.895459753512009,1.3848061743882358
sh603507,0.4891788364855159,0.8953677431928121,1.384546579678328
sh603508,0.4890112520948048,0.8952757108061439,1.3842869629009487
sh603515,0.4888436677040938,0.8951836563391466,1.3840273240432404
sh603516,0.4886760833133828,0.8950915797789505,1.3837676630923332
sh603517,0.48850849892267173,0.894999481112674,1.3835079800353458
sh603518,0.4883409145319607,0.8949073603274234,1.3832482748593842
sh603519,0.4881733301412497,0.8948152174102931,1.3829885475515429
sh603520,0.4880057457505386,0.8947230523483657,1.3827287980989043
sh603527,0.4878381613598276,0.8946308651287117,1.3824690264885393
sh603528,0.48767057696911653,0.8945386557383895,1.3822092327075062
sh603530,0.4875029925784055,0.8944464241644459,1.3819494167428514
sh603533,0.4873354081876945,0.8943541703939148,1.3816895785816095
sh603535,0.4871678237969834,0.8942618944138193,1.3814297182108026
sh603536,0.4870002394062724,0.8941695962111694,1.3811698356174418
sh603538,0.48683265501556133,0.8940772757729636,1.3809099307885249
sh603551,0.48666507062485037,0.893984933086188,1.3806500037110383
sh603555,0.4864974862341393,0.8938925681378166,1.3803900543719558
sh603556,0.48632990184342834,0.8938001809148118,1.3801300827582401
sh603557,0.4861623174527172,0.8937077714041232,1.3798700888568405
sh603558,0.48599473306200625,0.8936153395926886,1.3796100726546947
sh603559,0.4858271486712951,0.8935228854674334,1.3793500341387286
sh603565,0.48565956428058416,0.8934304090152714,1.3790899732958555
sh603566,0.485491979889873,0.8933379102231034,1.3788298901129763
sh603567,0.48532439549916206,0.8932453890778186,1.3785697845769807
sh603568,0.48515681110845094,0.8931528455662937,1.3783096566747446
sh603569,0.48498922671774,0.8930602796753933,1.3780495063931333
sh603577,0.4848216423270289,0.8929676913919694,1.3777893337189984
sh603578,0.48465405793631794,0.8928750807028624,1.3775291386391804
sh603579,0.48448647354560687,0.8927824475948997,1.3772689211405065
sh603580,0.48431888915489585,0.8926897920548968,1.3770086812097926
sh603583,0.4841513047641848,0.8925971140696568,1.3767484188338415
sh603585,0.48398372037347376,0.8925044136259704,1.3764881339994441
sh603586,0.48381613598276274,0.8924116907106161,1.3762278266933787
sh603587,0.48364855159205167,0.8923189453103598,1.3759674969024114
sh603588,0.48348096720134065,0.8922261774119553,1.375707144613296
sh603589,0.4833133828106296,0.8921333870021437,1.3754467698127733
sh603590,0.48314579841991856,0.8920405740676539,1.3751863724875726
sh603595,0.48297821402920754,0.8919477385952023,1.3749259526244098
sh603596,0.48281062963849647,0.8918548805714929,1.3746655102099894
sh603598,0.48264304524778545,0.891761999983217,1.3744050452310024
sh603599,0.4824754608570745,0.891669096817054,1.3741445576741285
sh603600,0.48230787646636336,0.89157617105967,1.3738840475260334
sh603601,0.4821402920756524,0.8914832226977193,1.3736235147733717
sh603602,0.48197270768494127,0.8913902517178433,1.3733629594027845
sh603603,0.4818051232942303,0.8912972581066709,1.3731023814009014
sh603605,0.4816375389035192,0.8912042418508186,1.3728417807543378
sh603606,0.4814699545128082,0.8911112029368902,1.3725811574496984
sh603607,0.48130237012209715,0.8910181413514767,1.372320511473574
sh603608,0.4811347857313862,0.890925057081157,1.3720598428125432
sh603609,0.48096720134067505,0.8908319501124968,1.371799151453172
